PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"32591802","Enriching contextualized language model from knowledge graph for biomedical information extraction","Fei H, Ren Y, Zhang Y, Ji D, Liang X.","Brief Bioinform. 2021 May 20;22(3):bbaa110. doi: 10.1093/bib/bbaa110.","Fei H","Brief Bioinform","2021","2020/06/28","","","10.1093/bib/bbaa110"
"32578841","Joint reconstruction of cis-regulatory interaction networks across multiple tissues using single-cell chromatin accessibility data","Dong K, Zhang S.","Brief Bioinform. 2021 May 20;22(3):bbaa120. doi: 10.1093/bib/bbaa120.","Dong K","Brief Bioinform","2021","2020/06/25","PMC8138825","","10.1093/bib/bbaa120"
"32568385","The impact of compound library size on the performance of scoring functions for structure-based virtual screening","Fresnais L, Ballester PJ.","Brief Bioinform. 2021 May 20;22(3):bbaa095. doi: 10.1093/bib/bbaa095.","Fresnais L","Brief Bioinform","2021","2020/06/23","","","10.1093/bib/bbaa095"
"32568371","Epidemiological data analysis of viral quasispecies in the next-generation sequencing era","Knyazev S, Hughes L, Skums P, Zelikovsky A.","Brief Bioinform. 2021 Jan 18;22(1):96-108. doi: 10.1093/bib/bbaa101.","Knyazev S","Brief Bioinform","2021","2020/06/23","PMC8485218","","10.1093/bib/bbaa101"
"32496523","Predicting the stability of mutant proteins by computational approaches: an overview","Marabotti A, Scafuri B, Facchiano A.","Brief Bioinform. 2021 May 20;22(3):bbaa074. doi: 10.1093/bib/bbaa074.","Marabotti A","Brief Bioinform","2021","2020/06/05","","","10.1093/bib/bbaa074"
"32496513","gutMEGA: a database of the human gut MEtaGenome Atlas","Zhang Q, Yu K, Li S, Zhang X, Zhao Q, Zhao X, Liu Z, Cheng H, Liu ZX, Li X.","Brief Bioinform. 2021 May 20;22(3):bbaa082. doi: 10.1093/bib/bbaa082.","Zhang Q","Brief Bioinform","2021","2020/06/05","","","10.1093/bib/bbaa082"
"32484221","Beware of the generic machine learning-based scoring functions in structure-based virtual screening","Shen C, Hu Y, Wang Z, Zhang X, Pang J, Wang G, Zhong H, Xu L, Cao D, Hou T.","Brief Bioinform. 2021 May 20;22(3):bbaa070. doi: 10.1093/bib/bbaa070.","Shen C","Brief Bioinform","2021","2020/06/03","","","10.1093/bib/bbaa070"
"32480415","Comprehensive analysis reveals distinct mutational signature and its mechanistic insights of alcohol consumption in human cancers","Wei R, Li P, He F, Wei G, Zhou Z, Su Z, Ni T.","Brief Bioinform. 2021 May 20;22(3):bbaa066. doi: 10.1093/bib/bbaa066.","Wei R","Brief Bioinform","2021","2020/06/02","","","10.1093/bib/bbaa066"
"32459334","Systematic evaluation of machine learning methods for identifying human-pathogen protein-protein interactions","Chen H, Li F, Wang L, Jin Y, Chi CH, Kurgan L, Song J, Shen J.","Brief Bioinform. 2021 May 20;22(3):bbaa068. doi: 10.1093/bib/bbaa068.","Chen H","Brief Bioinform","2021","2020/05/28","","","10.1093/bib/bbaa068"
"32436933","iWhale: a computational pipeline based on Docker and SCons for detection and annotation of somatic variants in cancer WES data","Binatti A, Bresolin S, Bortoluzzi S, Coppe A.","Brief Bioinform. 2021 May 20;22(3):bbaa065. doi: 10.1093/bib/bbaa065.","Binatti A","Brief Bioinform","2021","2020/05/22","PMC8557746","","10.1093/bib/bbaa065"
"32367110","Identifying drug-target interactions based on graph convolutional network and deep neural network","Zhao T, Hu Y, Valsdottir LR, Zang T, Peng J.","Brief Bioinform. 2021 Mar 22;22(2):2141-2150. doi: 10.1093/bib/bbaa044.","Zhao T","Brief Bioinform","2021","2020/05/06","","","10.1093/bib/bbaa044"
"32349125","Prediction of drug adverse events using deep learning in pharmaceutical discovery","Lee CY, Chen YP.","Brief Bioinform. 2021 Mar 22;22(2):1884-1901. doi: 10.1093/bib/bbaa040.","Lee CY","Brief Bioinform","2021","2020/04/30","","","10.1093/bib/bbaa040"
"32266390","TOD-CUP: a gene expression rank-based majority vote algorithm for tissue origin diagnosis of cancers of unknown primary","Shen Y, Chu Q, Yin X, He Y, Bai P, Wang Y, Fang W, Timko MP, Fan L, Jiang W.","Brief Bioinform. 2021 Mar 22;22(2):2106-2118. doi: 10.1093/bib/bbaa031.","Shen Y","Brief Bioinform","2021","2020/04/09","","","10.1093/bib/bbaa031"
"32248222","GPS-Palm: a deep learning-based graphic presentation system for the prediction of S-palmitoylation sites in proteins","Ning W, Jiang P, Guo Y, Wang C, Tan X, Zhang W, Peng D, Xue Y.","Brief Bioinform. 2021 Mar 22;22(2):1836-1847. doi: 10.1093/bib/bbaa038.","Ning W","Brief Bioinform","2021","2020/04/06","","","10.1093/bib/bbaa038"
"32227075","DeepCPP: a deep neural network based on nucleotide bias information and minimum distribution similarity feature selection for RNA coding potential prediction","Zhang Y, Jia C, Fullwood MJ, Kwoh CK.","Brief Bioinform. 2021 Mar 22;22(2):2073-2084. doi: 10.1093/bib/bbaa039.","Zhang Y","Brief Bioinform","2021","2020/04/01","","","10.1093/bib/bbaa039"
"32186701","Essentiality-specific pathogenicity prioritization gene score to improve filtering of disease sequence data","Alyousfi D, Baralle D, Collins A.","Brief Bioinform. 2021 Mar 22;22(2):1782-1789. doi: 10.1093/bib/bbaa029.","Alyousfi D","Brief Bioinform","2021","2020/03/19","","","10.1093/bib/bbaa029"
"32124917","Regression on imperfect class labels derived by unsupervised clustering","Brøndum RF, Michaelsen TY, Bøgsted M.","Brief Bioinform. 2021 Mar 22;22(2):2012-2019. doi: 10.1093/bib/bbaa014.","Brøndum RF","Brief Bioinform","2021","2020/03/04","PMC7986660","","10.1093/bib/bbaa014"
"32112084","RFPR-IDP: reduce the false positive rates for intrinsically disordered protein and region prediction by incorporating both fully ordered proteins and disordered proteins","Liu Y, Wang X, Liu B.","Brief Bioinform. 2021 Mar 22;22(2):2000-2011. doi: 10.1093/bib/bbaa018.","Liu Y","Brief Bioinform","2021","2020/03/01","PMC7986600","","10.1093/bib/bbaa018"
"32103253","Cooperative driver pathway discovery via fusion of multi-relational data of genes, miRNAs and pathways","Wang J, Yang Z, Domeniconi C, Zhang X, Yu G.","Brief Bioinform. 2021 Mar 22;22(2):1984-1999. doi: 10.1093/bib/bbz167.","Wang J","Brief Bioinform","2021","2020/02/28","","","10.1093/bib/bbz167"
"32065215","idenPC-MIIP: identify protein complexes from weighted PPI networks using mutual important interacting partner relation","Wu Z, Liao Q, Liu B.","Brief Bioinform. 2021 Mar 22;22(2):1972-1983. doi: 10.1093/bib/bbaa016.","Wu Z","Brief Bioinform","2021","2020/02/18","","","10.1093/bib/bbaa016"
"32055842","Exploration of databases and methods supporting drug repurposing: a comprehensive survey","Tanoli Z, Seemab U, Scherer A, Wennerberg K, Tang J, Vähä-Koskela M.","Brief Bioinform. 2021 Mar 22;22(2):1656-1678. doi: 10.1093/bib/bbaa003.","Tanoli Z","Brief Bioinform","2021","2020/02/15","PMC7986597","","10.1093/bib/bbaa003"
"32026945","Toward a gold standard for benchmarking gene set enrichment analysis","Geistlinger L, Csaba G, Santarelli M, Ramos M, Schiffer L, Turaga N, Law C, Davis S, Carey V, Morgan M, Zimmer R, Waldron L.","Brief Bioinform. 2021 Jan 18;22(1):545-556. doi: 10.1093/bib/bbz158.","Geistlinger L","Brief Bioinform","2021","2020/02/07","PMC7820859","","10.1093/bib/bbz158"
"32010933","GCdiscrimination: identification of gastric cancer based on a milliliter of blood","Wu J, Yang Y, Cheng L, Wu J, Xi L, Ma Y, Zhang P, Xu X, Zhang D, Li S.","Brief Bioinform. 2021 Jan 18;22(1):536-544. doi: 10.1093/bib/bbaa006.","Wu J","Brief Bioinform","2021","2020/02/04","","","10.1093/bib/bbaa006"
"31848574","Current challenges and best-practice protocols for microbiome analysis","Bharti R, Grimm DG.","Brief Bioinform. 2021 Jan 18;22(1):178-193. doi: 10.1093/bib/bbz155.","Bharti R","Brief Bioinform","2021","2019/12/19","PMC7820839","","10.1093/bib/bbz155"
"31813949","The effect of tissue composition on gene co-expression","Zhang Y, Cuerdo J, Halushka MK, McCall MN.","Brief Bioinform. 2021 Jan 18;22(1):127-139. doi: 10.1093/bib/bbz135.","Zhang Y","Brief Bioinform","2021","2019/12/10","PMC8453244","","10.1093/bib/bbz135"
"34965582","A deep learning method for repurposing antiviral drugs against new viruses via multi-view nonnegative matrix factorization and its application to SARS-CoV-2","Su X, Hu L, You Z, Hu P, Wang L, Zhao B.","Brief Bioinform. 2021 Dec 30:bbab526. doi: 10.1093/bib/bbab526. Online ahead of print.","Su X","Brief Bioinform","2021","2021/12/29","","","10.1093/bib/bbab526"
"34864871","Matrix factorization for biomedical link prediction and scRNA-seq data imputation: an empirical survey","Ou-Yang L, Lu F, Zhang ZC, Wu M.","Brief Bioinform. 2021 Dec 1:bbab479. doi: 10.1093/bib/bbab479. Online ahead of print.","Ou-Yang L","Brief Bioinform","2021","2021/12/05","","","10.1093/bib/bbab479"
"34864853","Combining power of different methods to detect associations in large data sets","Li H, Zhang H, Jiang H.","Brief Bioinform. 2021 Dec 1:bbab488. doi: 10.1093/bib/bbab488. Online ahead of print.","Li H","Brief Bioinform","2021","2021/12/05","","","10.1093/bib/bbab488"
"34850821","NmRF: identification of multispecies RNA 2'-O-methylation modification sites from RNA sequences","Ao C, Zou Q, Yu L.","Brief Bioinform. 2021 Dec 1:bbab480. doi: 10.1093/bib/bbab480. Online ahead of print.","Ao C","Brief Bioinform","2021","2021/12/01","","","10.1093/bib/bbab480"
"34750626","MathFeature: feature extraction package for DNA, RNA and protein sequences based on mathematical descriptors","Bonidia RP, Domingues DS, Sanches DS, de Carvalho ACPLF.","Brief Bioinform. 2021 Nov 8:bbab434. doi: 10.1093/bib/bbab434. Online ahead of print.","Bonidia RP","Brief Bioinform","2021","2021/11/09","","","10.1093/bib/bbab434"
"34734232","miRPreM and tiRPreM: Improved methodologies for the prediction of miRNAs and tRNA-induced small non-coding RNAs for model and non-model organisms","Rawal HC, Ali S, Mondal TK.","Brief Bioinform. 2021 Nov 3:bbab448. doi: 10.1093/bib/bbab448. Online ahead of print.","Rawal HC","Brief Bioinform","2021","2021/11/04","","","10.1093/bib/bbab448"
"34727570","A network-based method for brain disease gene prediction by integrating brain connectome and molecular network","Wang W, Han R, Zhang M, Wang Y, Wang T, Wang Y, Shang X, Peng J.","Brief Bioinform. 2021 Nov 1:bbab459. doi: 10.1093/bib/bbab459. Online ahead of print.","Wang W","Brief Bioinform","2021","2021/11/02","","","10.1093/bib/bbab459"
"34718405","Are dropout imputation methods for scRNA-seq effective for scATAC-seq data?","Liu Y, Zhang J, Wang S, Zeng X, Zhang W.","Brief Bioinform. 2021 Oct 27:bbab442. doi: 10.1093/bib/bbab442. Online ahead of print.","Liu Y","Brief Bioinform","2021","2021/10/31","","","10.1093/bib/bbab442"
"34718402","A similarity-based deep learning approach for determining the frequencies of drug side effects","Zhao H, Wang S, Zheng K, Zhao Q, Zhu F, Wang J.","Brief Bioinform. 2021 Oct 27:bbab449. doi: 10.1093/bib/bbab449. Online ahead of print.","Zhao H","Brief Bioinform","2021","2021/10/31","","","10.1093/bib/bbab449"
"34698349","Botanical drugs: a new strategy for structure-based target prediction","Wei X, Wu X, Cheng Z, Wu Q, Cao C, Xu X, Shang H.","Brief Bioinform. 2021 Oct 26:bbab425. doi: 10.1093/bib/bbab425. Online ahead of print.","Wei X","Brief Bioinform","2021","2021/10/26","","","10.1093/bib/bbab425"
"34698333","Sensitive, reliable and robust circRNA detection from RNA-seq with CirComPara2","Gaffo E, Buratin A, Dal Molin A, Bortoluzzi S.","Brief Bioinform. 2021 Oct 26:bbab418. doi: 10.1093/bib/bbab418. Online ahead of print.","Gaffo E","Brief Bioinform","2021","2021/10/26","","","10.1093/bib/bbab418"
"34401895","Comparative analysis of molecular fingerprints in prediction of drug combination effects","Zagidullin B, Wang Z, Guan Y, Pitkänen E, Tang J.","Brief Bioinform. 2021 Nov 5;22(6):bbab291. doi: 10.1093/bib/bbab291.","Zagidullin B","Brief Bioinform","2021","2021/08/17","PMC8574997","","10.1093/bib/bbab291"
"34329377","Circular RNAs and complex diseases: from experimental results to computational models","Wang CC, Han CD, Zhao Q, Chen X.","Brief Bioinform. 2021 Nov 5;22(6):bbab286. doi: 10.1093/bib/bbab286.","Wang CC","Brief Bioinform","2021","2021/07/30","PMC8575014","","10.1093/bib/bbab286"
"34329375","Demystifying emerging bulk RNA-Seq applications: the application and utility of bioinformatic methodology","Thind AS, Monga I, Thakur PK, Kumari P, Dindhoria K, Krzak M, Ranson M, Ashford B.","Brief Bioinform. 2021 Nov 5;22(6):bbab259. doi: 10.1093/bib/bbab259.","Thind AS","Brief Bioinform","2021","2021/07/30","","","10.1093/bib/bbab259"
"34086851","Distinct effect of prenatal and postnatal brain expression across 20 brain disorders and anthropometric social traits: a systematic study of spatiotemporal modularity","Jia P, Manuel AM, Fernandes BS, Dai Y, Zhao Z.","Brief Bioinform. 2021 Nov 5;22(6):bbab214. doi: 10.1093/bib/bbab214.","Jia P","Brief Bioinform","2021","2021/06/04","PMC8575009","","10.1093/bib/bbab214"
"33876197","IsAb: a computational protocol for antibody design","Liang T, Chen H, Yuan J, Jiang C, Hao Y, Wang Y, Feng Z, Xie XQ.","Brief Bioinform. 2021 Sep 2;22(5):bbab143. doi: 10.1093/bib/bbab143.","Liang T","Brief Bioinform","2021","2021/04/20","PMC8579189","","10.1093/bib/bbab143"
"33429431","Integrated hybrid de novo assembly technologies to obtain high-quality pig genome using short and long reads","Du H, Diao C, Zhao P, Zhou L, Liu JF.","Brief Bioinform. 2021 Sep 2;22(5):bbaa399. doi: 10.1093/bib/bbaa399.","Du H","Brief Bioinform","2021","2021/01/11","","","10.1093/bib/bbaa399"
"33197936","Large-scale mass spectrometry data combined with demographics analysis rapidly predicts methicillin resistance in Staphylococcus aureus","Wang Z, Wang HY, Chung CR, Horng JT, Lu JJ, Lee TY.","Brief Bioinform. 2021 Jul 20;22(4):bbaa293. doi: 10.1093/bib/bbaa293.","Wang Z","Brief Bioinform","2021","2020/11/16","","","10.1093/bib/bbaa293"
"32484516","Scoring functions for drug-effect similarity","Struckmann S, Ernst M, Fischer S, Mah N, Fuellen G, Möller S.","Brief Bioinform. 2021 May 20;22(3):bbaa072. doi: 10.1093/bib/bbaa072.","Struckmann S","Brief Bioinform","2021","2020/06/03","PMC8138836","","10.1093/bib/bbaa072"
"31867611","Deep learning for mining protein data","Shi Q, Chen W, Huang S, Wang Y, Xue Z.","Brief Bioinform. 2021 Jan 18;22(1):194-218. doi: 10.1093/bib/bbz156.","Shi Q","Brief Bioinform","2021","2019/12/24","","","10.1093/bib/bbz156"
"33554247","Prediction and collection of protein-metabolite interactions","Zhao T, Liu J, Zeng X, Wang W, Li S, Zang T, Peng J, Yang Y.","Brief Bioinform. 2021 Sep 2;22(5):bbab014. doi: 10.1093/bib/bbab014.","Zhao T","Brief Bioinform","2021","2021/02/08","","","10.1093/bib/bbab014"
"33517372","A comprehensive survey for human transcription factors on expression, regulation, interaction, phenotype and cancer survival","Hu H, Zhang Q, Hu FF, Liu CJ, Guo AY.","Brief Bioinform. 2021 Sep 2;22(5):bbab002. doi: 10.1093/bib/bbab002.","Hu H","Brief Bioinform","2021","2021/01/31","","","10.1093/bib/bbab002"
"33515024","HCC subtypes based on the activity changes of immunologic and hallmark gene sets in tumor and nontumor tissues","Gong J, Li R, Chen Y, Zhuo Z, Chen S, Cao J, Zhang Q, Chong Y, Hu B.","Brief Bioinform. 2021 Sep 2;22(5):bbaa427. doi: 10.1093/bib/bbaa427.","Gong J","Brief Bioinform","2021","2021/01/30","","","10.1093/bib/bbaa427"
"33498086","Locating transcription factor binding sites by fully convolutional neural network","Zhang Q, Wang S, Chen Z, He Y, Liu Q, Huang DS.","Brief Bioinform. 2021 Sep 2;22(5):bbaa435. doi: 10.1093/bib/bbaa435.","Zhang Q","Brief Bioinform","2021","2021/01/26","PMC8425303","","10.1093/bib/bbaa435"
"33497438","Comparison of methods for estimating genetic correlation between complex traits using GWAS summary statistics","Zhang Y, Cheng Y, Jiang W, Ye Y, Lu Q, Zhao H.","Brief Bioinform. 2021 Sep 2;22(5):bbaa442. doi: 10.1093/bib/bbaa442.","Zhang Y","Brief Bioinform","2021","2021/01/26","PMC8425307","","10.1093/bib/bbaa442"
"33480403","DSTG: deconvoluting spatial transcriptomics data through graph-based artificial intelligence","Song Q, Su J.","Brief Bioinform. 2021 Sep 2;22(5):bbaa414. doi: 10.1093/bib/bbaa414.","Song Q","Brief Bioinform","2021","2021/01/22","PMC8425268","","10.1093/bib/bbaa414"
"33454744","NCBRPred: predicting nucleic acid binding residues in proteins based on multilabel learning","Zhang J, Chen Q, Liu B.","Brief Bioinform. 2021 Sep 2;22(5):bbaa397. doi: 10.1093/bib/bbaa397.","Zhang J","Brief Bioinform","2021","2021/01/17","","","10.1093/bib/bbaa397"
"33429424","DeepCNV: a deep learning approach for authenticating copy number variations","Glessner JT, Hou X, Zhong C, Zhang J, Khan M, Brand F, Krawitz P, Sleiman PMA, Hakonarson H, Wei Z.","Brief Bioinform. 2021 Sep 2;22(5):bbaa381. doi: 10.1093/bib/bbaa381.","Glessner JT","Brief Bioinform","2021","2021/01/11","PMC8681111","","10.1093/bib/bbaa381"
"33428725","Multigene editing: current approaches and beyond","Peng H, Zheng Y, Zhao Z, Li J.","Brief Bioinform. 2021 Sep 2;22(5):bbaa396. doi: 10.1093/bib/bbaa396.","Peng H","Brief Bioinform","2021","2021/01/11","","","10.1093/bib/bbaa396"
"33406529","Bioinformatics and machine learning methodologies to identify the effects of central nervous system disorders on glioblastoma progression","Rahman MH, Rana HK, Peng S, Hu X, Chen C, Quinn JMW, Moni MA.","Brief Bioinform. 2021 Sep 2;22(5):bbaa365. doi: 10.1093/bib/bbaa365.","Rahman MH","Brief Bioinform","2021","2021/01/06","","","10.1093/bib/bbaa365"
"33406224","HISNAPI: a bioinformatic tool for dynamic hot spot analysis in nucleic acid-protein interface with a case study","Mei LC, Wang YL, Wu FX, Wang F, Hao GF, Yang GF.","Brief Bioinform. 2021 Sep 2;22(5):bbaa373. doi: 10.1093/bib/bbaa373.","Mei LC","Brief Bioinform","2021","2021/01/06","PMC7929440","","10.1093/bib/bbaa373"
"33406222","Exploration of natural compounds with anti-SARS-CoV-2 activity via inhibition of SARS-CoV-2 Mpro","Bharadwaj S, Dubey A, Yadava U, Mishra SK, Kang SG, Dwivedi VD.","Brief Bioinform. 2021 Mar 22;22(2):1361-1377. doi: 10.1093/bib/bbaa382.","Bharadwaj S","Brief Bioinform","2021","2021/01/06","PMC7929395","","10.1093/bib/bbaa382"
"33381809","Improving gene network inference with graph wavelets and making insights about ageing-associated regulatory changes in lungs","Mishra S, Srivastava D, Kumar V.","Brief Bioinform. 2021 Jul 20;22(4):bbaa360. doi: 10.1093/bib/bbaa360.","Mishra S","Brief Bioinform","2021","2020/12/31","PMC7799288","","10.1093/bib/bbaa360"
"33378767","A deep learning approach for filtering structural variants in short read sequencing data","Liu Y, Huang Y, Wang G, Wang Y.","Brief Bioinform. 2021 Jul 20;22(4):bbaa370. doi: 10.1093/bib/bbaa370.","Liu Y","Brief Bioinform","2021","2020/12/30","","","10.1093/bib/bbaa370"
"33377150","Understanding the unimodal distributions of cancer occurrence rates: it takes two factors for a cancer to occur","Qiu S, An Z, Tan R, He PA, Jing J, Li H, Wu S, Xu Y.","Brief Bioinform. 2021 Jul 20;22(4):bbaa349. doi: 10.1093/bib/bbaa349.","Qiu S","Brief Bioinform","2021","2020/12/30","PMC8294564","","10.1093/bib/bbaa349"
"33367506","Deep forest ensemble learning for classification of alignments of non-coding RNA sequences based on multi-view structure representations","Li Y, Zhang Q, Liu Z, Wang C, Han S, Ma Q, Du W.","Brief Bioinform. 2021 Jul 20;22(4):bbaa354. doi: 10.1093/bib/bbaa354.","Li Y","Brief Bioinform","2021","2020/12/28","PMC8294561","","10.1093/bib/bbaa354"
"33341897","Simulation of African and non-African low and high coverage whole genome sequence data to assess variant calling approaches","Alosaimi S, van Biljon N, Awany D, Thami PK, Defo J, Mugo JW, Bope CD, Mazandu GK, Mulder NJ, Chimusa ER.","Brief Bioinform. 2021 Jul 20;22(4):bbaa366. doi: 10.1093/bib/bbaa366.","Alosaimi S","Brief Bioinform","2021","2020/12/20","PMC8294538","","10.1093/bib/bbaa366"
"33341877","PharmKG: a dedicated knowledge graph benchmark for bomedical data mining","Zheng S, Rao J, Song Y, Zhang J, Xiao X, Fang EF, Yang Y, Niu Z.","Brief Bioinform. 2021 Jul 20;22(4):bbaa344. doi: 10.1093/bib/bbaa344.","Zheng S","Brief Bioinform","2021","2020/12/20","","","10.1093/bib/bbaa344"
"33333556","Classification and characterization of multigene family proteins of African swine fever viruses","Zhu Z, Chen H, Liu L, Cao Y, Jiang T, Zou Y, Peng Y.","Brief Bioinform. 2021 Jul 20;22(4):bbaa380. doi: 10.1093/bib/bbaa380.","Zhu Z","Brief Bioinform","2021","2020/12/17","","","10.1093/bib/bbaa380"
"33333548","Automation in signal management in pharmacovigilance-an insight","Wadhwa D, Kumar K, Batra S, Sharma S.","Brief Bioinform. 2021 Jul 20;22(4):bbaa363. doi: 10.1093/bib/bbaa363.","Wadhwa D","Brief Bioinform","2021","2020/12/17","","","10.1093/bib/bbaa363"
"33316060","LiBis: an ultrasensitive alignment augmentation for low-input bisulfite sequencing","Yin Y, Li J, Li J, Lee M, Zhao S, Guo L, Li J, Zhang M, Huang Y, Li XN, Deng Z, Sun D.","Brief Bioinform. 2021 Jul 20;22(4):bbaa332. doi: 10.1093/bib/bbaa332.","Yin Y","Brief Bioinform","2021","2020/12/14","","","10.1093/bib/bbaa332"
"33313791","DReSS: a method to quantitatively describe the influence of structural perturbations on state spaces of genetic regulatory networks","Yin Z, Guo B, Ma S, Sun Y, Mi Z, Zheng Z.","Brief Bioinform. 2021 Jul 20;22(4):bbaa315. doi: 10.1093/bib/bbaa315.","Yin Z","Brief Bioinform","2021","2020/12/14","","","10.1093/bib/bbaa315"
"33313675","Computational drug repositioning based on the relationships between substructure-indication","Yang J, Zhang D, Liu L, Li G, Cai Y, Zhang Y, Jin H, Chen X.","Brief Bioinform. 2021 Jul 20;22(4):bbaa348. doi: 10.1093/bib/bbaa348.","Yang J","Brief Bioinform","2021","2020/12/14","","","10.1093/bib/bbaa348"
"33313673","Do we need different machine learning algorithms for QSAR modeling? A comprehensive assessment of 16 machine learning algorithms on 14 QSAR data sets","Wu Z, Zhu M, Kang Y, Leung EL, Lei T, Shen C, Jiang D, Wang Z, Cao D, Hou T.","Brief Bioinform. 2021 Jul 20;22(4):bbaa321. doi: 10.1093/bib/bbaa321.","Wu Z","Brief Bioinform","2021","2020/12/14","","","10.1093/bib/bbaa321"
"33302292","iDMer: an integrative and mechanism-driven response system for identifying compound interventions for sudden virus outbreak","Wei Z, Gao Y, Meng F, Chen X, Gong Y, Zhu C, Ju B, Zhang C, Liu Z, Liu Q.","Brief Bioinform. 2021 Mar 22;22(2):976-987. doi: 10.1093/bib/bbaa341.","Wei Z","Brief Bioinform","2021","2020/12/10","PMC7799233","","10.1093/bib/bbaa341"
"33300554","Epigenetically regulated gene expression profiles reveal four molecular subtypes with prognostic and therapeutic implications in colorectal cancer","Wang X, Liu J, Wang D, Feng M, Wu X.","Brief Bioinform. 2021 Jul 20;22(4):bbaa309. doi: 10.1093/bib/bbaa309.","Wang X","Brief Bioinform","2021","2020/12/10","","","10.1093/bib/bbaa309"
"33285565","PERHAPS: Paired-End short Reads-based HAPlotyping from next-generation Sequencing data","Huang J, Pallotti S, Zhou Q, Kleber M, Xin X, King DA, Napolioni V.","Brief Bioinform. 2021 Jul 20;22(4):bbaa320. doi: 10.1093/bib/bbaa320.","Huang J","Brief Bioinform","2021","2020/12/07","","","10.1093/bib/bbaa320"
"33279995","Text mining approaches for dealing with the rapidly expanding literature on COVID-19","Wang LL, Lo K.","Brief Bioinform. 2021 Mar 22;22(2):781-799. doi: 10.1093/bib/bbaa296.","Wang LL","Brief Bioinform","2021","2020/12/06","PMC7799291","","10.1093/bib/bbaa296"
"33279989","Next generation sequencing of SARS-CoV-2 genomes: challenges, applications and opportunities","Chiara M, D'Erchia AM, Gissi C, Manzari C, Parisi A, Resta N, Zambelli F, Picardi E, Pavesi G, Horner DS, Pesole G.","Brief Bioinform. 2021 Mar 22;22(2):616-630. doi: 10.1093/bib/bbaa297.","Chiara M","Brief Bioinform","2021","2020/12/06","PMC7799330","","10.1093/bib/bbaa297"
"33279954","A review of COVID-19 biomarkers and drug targets: resources and tools","Caruso FP, Scala G, Cerulo L, Ceccarelli M.","Brief Bioinform. 2021 Mar 22;22(2):701-713. doi: 10.1093/bib/bbaa328.","Caruso FP","Brief Bioinform","2021","2020/12/06","PMC7799271","","10.1093/bib/bbaa328"
"33253374","C-C Chemokine receptor-like 2 (CCRL2) acts as coreceptor for human immunodeficiency virus-2","Islam S, Moni MA, Urmi UL, Tanaka A, Hoshino H.","Brief Bioinform. 2021 Jul 20;22(4):bbaa333. doi: 10.1093/bib/bbaa333.","Islam S","Brief Bioinform","2021","2020/11/30","","","10.1093/bib/bbaa333"
"33236761","Evaluation of consensus strategies for haplotype phasing","Al Bkhetan Z, Chana G, Ramamohanarao K, Verspoor K, Goudey B.","Brief Bioinform. 2021 Jul 20;22(4):bbaa280. doi: 10.1093/bib/bbaa280.","Al Bkhetan Z","Brief Bioinform","2021","2020/11/25","","","10.1093/bib/bbaa280"
"33230537","nMAGMA: a network-enhanced method for inferring risk genes from GWAS summary statistics and its application to schizophrenia","Yang A, Chen J, Zhao XM.","Brief Bioinform. 2021 Jul 20;22(4):bbaa298. doi: 10.1093/bib/bbaa298.","Yang A","Brief Bioinform","2021","2020/11/24","","","10.1093/bib/bbaa298"
"33147627","Computational strategies to combat COVID-19: useful tools to accelerate SARS-CoV-2 and coronavirus research","Hufsky F, Lamkiewicz K, Almeida A, Aouacheria A, Arighi C, Bateman A, Baumbach J, Beerenwinkel N, Brandt C, Cacciabue M, Chuguransky S, Drechsel O, Finn RD, Fritz A, Fuchs S, Hattab G, Hauschild AC, Heider D, Hoffmann M, Hölzer M, Hoops S, Kaderali L, Kalvari I, von Kleist M, Kmiecinski R, Kühnert D, Lasso G, Libin P, List M, Löchel HF, Martin MJ, Martin R, Matschinske J, McHardy AC, Mendes P, Mistry J, Navratil V, Nawrocki EP, O'Toole ÁN, Ontiveros-Palacios N, Petrov AI, Rangel-Pineros G, Redaschi N, Reimering S, Reinert K, Reyes A, Richardson L, Robertson DL, Sadegh S, Singer JB, Theys K, Upton C, Welzel M, Williams L, Marz M.","Brief Bioinform. 2021 Mar 22;22(2):642-663. doi: 10.1093/bib/bbaa232.","Hufsky F","Brief Bioinform","2021","2020/11/04","PMC7665365","","10.1093/bib/bbaa232"
"33147622","KNIndex: a comprehensive database of physicochemical properties for k-tuple nucleotides","Zhang WY, Xu J, Wang J, Zhou YK, Chen W, Du PF.","Brief Bioinform. 2021 Jul 20;22(4):bbaa284. doi: 10.1093/bib/bbaa284.","Zhang WY","Brief Bioinform","2021","2020/11/04","","","10.1093/bib/bbaa284"
"33129201","IHP-PING-generating integrated human protein-protein interaction networks on-the-fly","Mazandu GK, Hooper C, Opap K, Makinde F, Nembaware V, Thomford NE, Chimusa ER, Wonkam A, Mulder NJ.","Brief Bioinform. 2021 Jul 20;22(4):bbaa277. doi: 10.1093/bib/bbaa277.","Mazandu GK","Brief Bioinform","2021","2020/10/31","PMC8293832","","10.1093/bib/bbaa277"
"33126261","iCircRBP-DHN: identification of circRNA-RBP interaction sites using deep hierarchical network","Yang Y, Hou Z, Ma Z, Li X, Wong KC.","Brief Bioinform. 2021 Jul 20;22(4):bbaa274. doi: 10.1093/bib/bbaa274.","Yang Y","Brief Bioinform","2021","2020/10/30","","","10.1093/bib/bbaa274"
