PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	EA	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	UT	PM	
J	Fan, Ke; Jia, Yufei; Ji, Yongfei; Kuang, Panyong; Zhu, Bicheng; Liu, Xiangyu; Yu, Jiaguo				Yu, Jiaguo/G-4317-2010; Fan, Ke/S-7051-2016	Yu, Jiaguo/0000-0002-0612-8633; Ji, Yongfei/0000-0002-6759-7126; Fan, Ke/0000-0003-2269-4042			Curved Surface Boosts Electrochemical CO2 Reduction to Formate via Bismuth Nanotubes in a Wide Potential Window								ACS CATALYSIS				10	1			358	364		10.1021/acscatal.9b04516				JAN 3 2020	2020	Electrochemical CO2 reduction reaction (CO2RR) to formate is considered as one of the most promising routes for value-added fuels and chemical productions. The achievement of excellent activity and high Faradaic efficiency in a wide potential range is critical for mature applications. To this regard, we first employed density functional theory simulations to predict activity of Bi nanotubes and Bi nanosheets to CO2RR and selectivity toward formate. The theoretical thermodynamic analysis of the reaction energetics suggests that the limiting potential for CO2 reduction to HCOOH decreases with the increase of the curvature, suggesting a wider potential window of Bi nanotubes for formate formation. Then, Bi nanotubes with highly curved surface were experimentally prepared, showing a large current density (-39.4 mA cm(-2) at -1.1 V vs reversible hydrogen electrode (RHE)) for CO2 reduction and a maximum formate selectivity of 97% at -1.0 V vs RHE. More importantly, compared with Bi nanosheets, an appreciable selectivity for formate was achieved on Bi nanotubes in a significantly wider potential window of similar to 600 mV (selectivity > 80%). This research provides not only the CO2RR activity-surface structure relationship of metallic Bi but also an efficient strategy for the rational design of electrocatalysts with high activity and selectivity in a wide potential window for CO2RR, which is favorable for compatible application with varied types of photovoltaics and other renewable energy sources.									61	0	0	0	2	0	61			2155-5435			WOS:000506725100040		
J	Zhang, Lifeng; Ball, Madelyn R.; Rivera-Dones, Keishla R.; Wang, Shao-chun; Kuech, Thomas F.; Huber, George W.; Hermans, Iye; Dumesic, James A.				Ball, Madelyn/AAY-5843-2020; Zhang, Lifeng/AAY-4917-2021	Zhang, Lifeng/0000-0002-3695-299X; Huber, George/0000-0002-7838-6893; Ball, Madelyn/0000-0002-2789-5583			Synthesis Gas Conversion Over Molybdenum-Based Catalysts Promoted by Transition Metals								ACS CATALYSIS				10	1			365	374		10.1021/acscatal.9b03968				JAN 3 2020	2020	Catalysts consisting of transition metals (Ni, Co, Cu, and Ru) supported on molybdenum oxide synthesized by atomic layer deposition (ALD) on silica were studied for synthesis gas conversion at 523 K and a pressure of 580 psi. Transition-metal-promoted Mo-based catalysts (M/MoO3/SiO2) showed different selectivity patterns from the transition metal supported on silica (M/SiO2). All molybdenum-based catalysts displayed a similar selectivity pattern, consisting of 15-20% of CH4, 30-40% of C2+ hydrocarbons, and 35-40% of oxygenates. The addition of transition metals to molybdenum oxide promoted the catalytic activity by an order of magnitude. Temperature program reduction indicated hydrogen spillover from the transition metals to molybdenum species. H-2-D-2 exchange rate measurements showed that the addition of the transition metal enhanced the rate of H-2 dissociation on the catalyst. CO chemisorption measurements indicated that transition-metal-promoted molybdenum catalysts consist of a similar amount of strong adsorption sites, which may originate from the reduced transition metal, and weak adsorption sites, which may originate from reduced molybdenum oxides. A dual-site mechanism is suggested in which low-valent molybdenum species dissociate CO and generate CHx groups that are hydrogenated to hydrocarbons or react with adsorbed CO on higher-valent Mo sites to form higher alcohols. Ni, Co, and Ru are able to generate CHx groups and enhance the production of C2+ oxygenates, whereas all of the transition metals studied are able to provide sites for H-2 dissociation and H spillover to molybdenum oxide, leading to further enhancement in catalytic activity compared to MoOx/SiO2.									4	1	0	0	0	0	5			2155-5435			WOS:000506725100041		
J	Dipu, Arnoldus Lambertus; Ohbuchi, Shunya; Nishikawa, Yuta; Iguchi, Shoji; Ogihara, Hitoshi; Yamanaka, Ichiro				Dipu, Arnoldus L/N-4602-2014	Dipu, Arnoldus Lambertus/0000-0003-4557-3868			Direct Nonoxidative Conversion of Methane to Higher Hydrocarbons over Silica-Supported Nickel Phosphide Catalyst								ACS CATALYSIS				10	1			375	379		10.1021/acscatal.9b03955				JAN 3 2020	2020	The direct dehydrogenative conversion of methane (DCM) to higher hydrocarbons has attracted much attention, because of the efficient utilization of natural gas. Ni catalysis of activation of C-H bonds of methane to H-2 and C is well-known. We have tried to control the catalysis of Ni via the addition of second elements and found silica-supported nickel phosphide (Ni-P/SiO2) materials as active catalysts for the DCM reaction at 1173 K. The products included C2H4 (ethylene), C2H6 (ethane), C2H2 (acetylene), C3H6 (propylene), C6H6 (benzene), C7H8 (toluene), and C10H8 (naphthalene). The formation of Ni2P on silica was determined using scanning electron microscopy and X-ray diffraction. Pure Ni2P material without support showed a fine catalytic activity for the DCM reaction. Almost the same activation energies of the Ni2P (249 kJ mol(-1)) and Ni-P/SiO2 catalysts (251 kJ mol(-1)) were obtained in the conversion rate of methane, which were lower than that of SiO2 (365 kJ mol(-1)). This indicated that Ni2P was the activate phase for the DCM reaction. The Ni2P phase activates C-H bonds of methane and converts to ethane. Other higher hydrocarbons were produced from ethane in the gas phase at 1173 K.									12	0	0	0	0	0	12			2155-5435			WOS:000506725100042		
J	Faveere, William; Mihaylov, Tzvetan; Pelckmans, Michiel; Moonen, Kristof; Gillis-D'Hamers, Frederik; Bosschaerts, Roel; Pierloot, Kristine; Sels, Bert F.								Glycolaldehyde as a Bio-Based C-2 Platform Chemical: Catalytic Reductive Amination of Vicinal Hydroxyl Aldehydes								ACS CATALYSIS				10	1			391	404		10.1021/acscatal.9b02437				JAN 3 2020	2020	Reductive amination of glycolaldehyde (GA), the smallest sugar molecule and obtainable from biomass, creates a versatile platform for ethylamine products, potentially replacing current pathways via toxic ethylene oxide and dichloroethane. Given the high reactivity of alpha-OH carbonyls, the main challenge was control of selectivity in a cascade of parallel and consecutive reactions during reductive amination. The type of solvent and catalyst, preferably methanol and Pd, respectively, are key enabling parameters to achieve high product yields. A kinetic study on product intermediates accompanied with detailed product analysis (MS and NMR) suggested a general mechanistic scheme and validation with density functional theory calculations provided a rational understanding of the solvent effect in terms of energetics and kinetics. Primary alkanolamines (AA) such as 2-(dimethylamino)-ethanol are preferred products, and large excess of the amine reagent is not required to reach almost quantitative yields. Interestingly substoichiometric amine-to-GA ratio allows for high yield of higher (consecutive) AAs such as N-methyldiethanolamine (MDEA) and triethanolamine, for which a peculiar cyclic 5-membered oxazolidinic precursor was analyzed (e.g., for reaction with monomethylamine to MDEA). The shift to diamine-selective (DA) reactions is possible by switching to a two-step one-pot approach. With ethylene glycol as a preferred solvent, high yield of an unsaturated C-2-enediamine precursor is obtained under an inert atmosphere, followed by its metal-catalyzed hydrogenation at elevated temperature to the final DA product such as N,N,N',N'-tetramethylethylene-diamine. A conceptual model of the catalytic reductive amination routes that allows production of a variety of ethylamines with up to +90 C % yield is thus presented. The successful preparation and sensory assessment of a GA-based diester quat in fabric softener formulations demonstrates the viability of a full bio-based and drop-in production route for high-value chemicals, directly from GA as a platform molecule.									14	0	0	0	0	0	14			2155-5435			WOS:000506725100044		
J	Kolandouzan, Kavoos; Khalaf, Ryan; Grandner, Jessica M.; Chen, Yongsheng; Terrett, Jack A.; Huestis, Malcolm P.					Huestis, Malcolm/0000-0002-6038-3838; Khalaf, Ryan/0000-0002-6999-7107			Dual Photoredox/Nickel-Catalyzed Conversion of Aryl Halides to Aryl Aminooxetanes: Computational Evidence for a Substrate-Dependent Switch in Mechanism								ACS CATALYSIS				10	1			405	411		10.1021/acscatal.9b03596				JAN 3 2020	2020	A mild and direct strategy for the construction of aryl aminooxetanes has been accomplished through the synergistic combination of photoredox and nickel catalysis. This approach represents a rare example of harnessing challenging tertiary radicals in photoredox/nickel cross-coupling. Oxetanes are often employed in medicinal chemistry as carbonyl or gem-dimethyl bioisosteres, but their accessibility is hampered by the lack of practical synthetic methods. The strategy reported here utilizes a readily available oxetanyl amino acid building block in a cross-coupling manifold to rapidly access oxetane scaffolds with broad functional group tolerance. Computational studies reveal that a catalytic cycle beginning with Ni(0)-Ni(II) oxidative addition, rather than radical addition to Ni(0), is operative for reactions with aminooxetanyl radicals. Consequently, for radical-based photoredox/nickel-catalyzed cross-couplings, the preferred mechanistic pathway has a fundamental dependence on the identity of the radical.									6	0	0	0	1	0	6			2155-5435			WOS:000506725100045		
J	Ji, Lvlv; Wang, Jianying; Teng, Xue; Meyer, Thomas J.; Chen, Zuofeng					Ji, Lvlv/0000-0002-6145-3877			CoP Nanoframes as Bifunctional Electrocatalysts for Efficient Overall Water Splitting								ACS CATALYSIS				10	1			412	419		10.1021/acscatal.9b03623				JAN 3 2020	2020	Transition-metal phosphides have been shown to be promising electrocatalysts in water for both hydrogen evolution reaction (HER) and oxygen evolution reaction (OER). To maximize reactivity toward both entails limiting the catalyst size while maintaining reactivity and avoiding aggregation. Frame-like hollow nanostructures (nanoframes) provide the required open structure with sufficient channels into the interior volume. We demonstrate here the design and synthesis of CoP nanoframes (CoP NFs) by a strategy involving precipitation, chemical etching, and low-temperature phosphidation steps. It results in impressive bifunctional catalytic activities for both HER and OER and consequently enables a highly efficient water electrolyzer with a current density of 10 mA cm(-2) driven by a cell voltage of only 1.65 V. The strategy has been generalized for the preparation of nanoframe Co dichalcogenides CoX2 NFs, with X = S, Se, and Te. The results of electrochemical measurements, supported by density functional theory calculations, show that HER catalytic activities for the series follow the sequence: CoP NFs > CoSe2 NFs > CoS2 NFs > CoTe2 NFs.									115	3	0	0	5	0	116			2155-5435			WOS:000506725100046		
J	Lee, Sol A.; Lee, Tae Hyung; Kim, Changyeon; Choi, Min-Ju; Park, Hoonkee; Choi, Seokhoon; Lee, Jinwoo; Oh, Jihun; Kim, Soo Young; Jang, Ho Won				Kim, Soo Young/B-4373-2015; Jang, Ho Won/D-9866-2011; Oh, Jihun/B-7085-2013	Kim, Soo Young/0000-0002-0685-7991; Jang, Ho Won/0000-0002-6952-7359; Oh, Jihun/0000-0001-6465-6736; Choi, Seokhoon/0000-0003-1127-1458			Amorphous Cobalt Oxide Nanowalls as Catalyst and Protection Layers on n-Type Silicon for Efficient Photoelectrochemical Water Oxidation								ACS CATALYSIS				10	1			420	429		10.1021/acscatal.9b03899				JAN 3 2020	2020	Silicon for photoelectrochemical (PEC) water splitting suffers from severe photocorrosion in the electrolyte and high overpotential at the interface with the electrolyte, although it is an earth-abundant material with a narrow band gap for the absorption of a wide range of the solar spectrum. Highly active transition-metal/metal oxides are considered promising materials for protecting the silicon surface, as they exhibit efficient catalytic properties which can reduce overpotential, thus improving the water splitting efficiency. In this study, electrodeposition, a simple and inexpensive method in comparison to vacuum processes such as atomic layer deposition and sputtering, was used to produce efficient Co-based catalysts on silicon substrates to fabricate photoanodes for the oxidation of water to generate oxygen. Distinctive morphologies of the Co-based catalysts were obtained by changing the types of additives in the precursor solution. The PEC performances of n-Si photoanodes with amorphous CoOx nanowalls (NWs) and Co nanoparticles (NPs) depended on the thicknesses and coverages of the catalysts. A fully covered CoOx NWs/n-Si photoanode exhibited stability higher than that of a partially covered Co NPs/n-Si photoanode. The optimized CoOx NWs/n-Si photoanode exhibited an onset potential of 1.06 +/- 0.01 V vs the reversible hydrogen electrode (RHE) and a photocurrent density of 23.3 +/- 0.8 mA/cm(2) at 1.23 V vs RHE. A charge injection efficiency of almost 100% at 1.4 V vs RHE and high external quantum efficiency of 90% at 700 nm were achieved. These results show that morphology-controlled transition-metal-based catalysts fabricated by the facile electrodeposition method can be one of the promising pathways for the design of high-performance Si-based photoanodes.									12	1	0	0	0	0	12			2155-5435			WOS:000506725100047		
J	Wang, Xiaoming; Orikasa, Yuki; Inaba, Minoru; Uchimototo, Yoshiharu				Uchimoto, Yoshiharu/AAC-9311-2020; Orikasa, Yuki/H-4198-2017	Uchimoto, Yoshiharu/0000-0002-1491-2647; Orikasa, Yuki/0000-0002-9869-9520			Reviving Galvanic Cells To Synthesize Core-Shell Nanoparticles with a Quasi-Monolayer Pt Shell for Electrocatalytic Oxygen Reduction								ACS CATALYSIS				10	1			430	434		10.1021/acscatal.9b03672				JAN 3 2020	2020	The use of core-shell nanoparticles composed of metal core (M-c, representing Pd, Au, Ru, etc.) and quasi-monolayer Pt shell (Pt-qms) facilitates the achievement of cost and activity targets in many important electrocatalytic energy-conversion processes, such as the oxygen-reduction reaction (ORR). Here, inspired by the principle of galvanic cells, we report a generalized spontaneous strategy involving the growth of Cu on M-c ((-) bulk Cu(s) vertical bar Cu2+(c) vertical bar monolayer Cu/M(s) (+)) and the displacement of Cu by Pt (Cu + PtCl42- = Pt + Cu2+ + 4Cl(-)) to synthesize McPtqms. Exemplified by PdcPtqms, we demonstrate that this method requires no special control, electrochemical equipment, or reducing/stabilizing agents, which allows for the scalable preparation of McPtqms. Meanwhile, it is able to produce homogeneous Pt-qms, leading to high electrocatalytic activity for the ORR. This work paves the way for the practical application of McPtqms in electrocatalytic and related fields.									6	0	0	0	1	0	6			2155-5435			WOS:000506725100048		
J	Luneau, Mathilde; Shirman, Tanya; Foucher, Alexandre C.; Duanmu, Kaining; Verbart, David M. A.; Sautet, Philippe; Stach, Eric A.; Aizenberg, Joanna; Madix, Robert J.; Friend, Cynthia M.				Stach, Eric Andrew/M-6455-2019; Sautet, Philippe/G-3710-2014	Stach, Eric Andrew/0000-0002-3366-2153; Sautet, Philippe/0000-0002-8444-3348; Foucher, Alexandre/0000-0001-5042-4002; Madix, Robert/0000-0002-3132-2382; Friend, Cynthia/0000-0002-8673-9046			Achieving High Selectivity for Alkyne Hydrogenation at High Conversions with Compositionally Optimized PdAu Nanoparticle Catalysts in Raspberry Colloid-Templated SiO2								ACS CATALYSIS				10	1			441	450		10.1021/acscatal.9b04243				JAN 3 2020	2020	Improving the selectivity for catalytic hydrogenation of alkynes is a key step in upgrading feedstocks for olefin polymerization. Herein, dilute PdxAu1-x alloy nanoparticles embedded in raspberry colloid-templated silica (x = 0.02, 0.04, and 0.09) are demonstrated to be highly active and selective for the gas-phase hydrogenation of 1-hexyne, exhibiting higher selectivity than pure Pd at high conversion. The conversion of 1-hexyne remains high even for the very low amounts of Pd in Pd0.02Au0.98. These catalysts are highly resistant to sintering-addressing a long-standing challenge in the use of Au-based catalysts. Clear evidence is presented that the addition of the second hydrogen to the half-hydrogenated intermediate is the rate-limiting step and that the stability of the half-hydrogenated intermediate of the alkyne is higher than the half-hydrogenated alkene, which explains the high selectivity even at high conversions. Moreover, of the three compositions investigated, optimum selectivity and activity are observed for the nanoparticles containing 4% Pd. The apparent activation energy for production of 1-hexene from 1-hexyne is measured to be 38 kJ mol(-1) for the Pd0.04Au0.96 catalysts, which is similar to 14 kJ mol(-1) lower than for pure Pd. The hydrogenation is completely, but reversibly, suppressed by adding CO to the reactant mixture, indicating that the Pd centers are the active sites for reaction. The method of templating used in preparation of the catalysts is highly customizable and versatile. This study demonstrates that the composition of the nanoparticles as defined by the dilution ratio of Pd in Au and by the method used to make the supported catalyst is an important tunable parameter that can be used to optimize activity and selectivity of bimetallic systems.									22	1	0	0	1	0	22			2155-5435			WOS:000506725100050		
J	Ayodele, Olumide Bolarinwa; Cai, Rongsheng; Wang, Jiangung; Ziouani, Yasmine; Liang, Zhifu; Spadaro, Maria Chiara; Kovnir, Kirill; Arbiol, Jordi; Akola, Jaakko; Palmer, Richard E.; Kolen'ko, Yury V.				Spadaro, Maria Chiara/B-5113-2018; Ayodele, Olumide Bolarinwa/I-4923-2014; Palmer, Richard E/A-5366-2008; Akola, Jaakko/L-6076-2013; Arbiol, Jordi/B-6048-2008	Spadaro, Maria Chiara/0000-0002-6540-0377; Ayodele, Olumide Bolarinwa/0000-0001-5781-3748; Palmer, Richard E/0000-0001-8728-8083; Akola, Jaakko/0000-0001-9037-7095; Arbiol, Jordi/0000-0002-0695-1726; Kolen'ko, Yury/0000-0001-7493-1762			Synergistic Computational-Experimental Discovery of Highly Selective PtCu Nanocluster Catalysts for Acetylene Semihydrogenation								ACS CATALYSIS				10	1			451	457		10.1021/acscatal.9b03539				JAN 3 2020	2020	Semihydrogenation of acetylene (SHA) in an ethylene-rich stream is an important process for polymer industries. Presently, Pd-based catalysts have demonstrated good acetylene conversion (X-C2H2), however, at the expense of ethylene selectivity (S-C2H4). In this study, we have employed a systematic approach using density functional theory (DFT) to identify the best catalyst in a Cu-Pt system. The DFT results showed that with a 55 atom system at similar to 1.1 Pt/Cu ratio for Pt28Cu27/Al2O3, the d-band center shifted -2.2 eV relative to the Fermi level leading to electron-saturated Pt, which allows only adsorption of ethylene via a pi-bond, resulting in theoretical 99.7% S-C2H4 at nearly complete X-C2H2. Based on the DFT results, Pt-Cu/Al2O3 (PtCu) and Pt/Al2O3 (Pt) nanocatalysts were synthesized via cluster beam deposition (CBD), and their properties and activities were correlated with the computational predictions. For bimetallic PtCu, the electron microscopy results show the formation of alloys. The bimetallic PtCu catalyst closely mimics the DFT predictions in terms of both electronic structure, as confirmed by X-ray photoelectron spectroscopy, and catalytic activity. The alloying of Pt with Cu was responsible for the high C2H4 specific yield resulting from electron transfer between Cu and Pt, thus making PtCu a promising catalyst for SHA.									11	0	0	0	0	0	11			2155-5435			WOS:000506725100051		
J	Dong, Hongjun; Xiao, Mengya; Yu, Siyu; Wu, Huihui; Wang, Yun; Sung, Jingxue; Chen, Gang; Li, Chunmei					Chen, Gang/0000-0003-1502-0330; Dong, Hongjun/0000-0003-2708-0947			Insight into the Activity and Stability of RhXP Nano-Species Supported on g-C3N4 for Photocatalytic H-2 Production								ACS CATALYSIS				10	1			458	462		10.1021/acscatal.9b04671				JAN 3 2020	2020	Transition-metal phosphides have been demonstrated as cocatalysts with great promise for photocatalytic H-2 production materials, but the insurmountable issue remains maintaining outstanding stability while achieving high photocatalytic efficiency. Herein, the rhodium phosphide (RhPx) nanospecies as cocatalyst is firmly mounted on graphitic carbon nitride (g-C3N4) nanosheets to realize the improved activity and stability for photocatalytic H-2 production. The maximum H-2 production rate over RhPx/g-C3N4 driven by visible light diplays a 5.6-fold improvement compared with Pt/g-C3N4. Meanwhile, the apparent quantum efficiency of 18.4% is achieved at a fixed wavelength of 420 nm that far exceeds the reported g-C3N4 modified with other single-transition-metal phosphides. Particularly, RhPx/g-C3N4 can maintain consistently stable H-2 production when enduring over 25 cyclic reactions with a total of 100 h. The deep insight into the modification effect of RhPx nanospecies reveals that it dramatically facilitates migration and separation of photoinduced electron-hole pairs and heightens interaction at the heterointerfaces between RhPx nanospecies and g-C3N4 nanosheets. This contribution extends the broad potential application of transition-metal phosphides as cocatalysts in the photocatalytic conversion from solar to hydrogen energy.									95	3	0	0	15	0	95			2155-5435			WOS:000506725100052		
J	Sivanantham, Arumugam; Ganesan, Pandian; Vinu, Ajayan; Shanmugam, Sangaraju				Ganesan, Pandian/AAG-5167-2019; Sivanantham, Arumugam/V-9591-2017; Shanmugam, Sangaraju/B-9512-2008; /ABF-8441-2020	Sivanantham, Arumugam/0000-0001-7075-9758; Shanmugam, Sangaraju/0000-0001-6295-2718; /0000-0002-7508-251X; Ganesan, pandian/0000-0003-2449-8096			Surface Activation and Reconstruction of Non-Oxide-Based Catalysts Through in Situ Electrochemical Tuning for Oxygen Evolution Reactions in Alkaline Media								ACS CATALYSIS				10	1			463	493		10.1021/acscatal.9b04216				JAN 3 2020	2020	Most reported catalysts for water oxidation undergo in situ electrochemical tuning to form the active species for their oxygen evolution reaction (OER). In general, the in situ electrochemical transformations of non-oxide catalysts are faster than those of the corresponding oxides, and they typically display improved OER activity. Although many approaches for tuning the active surfaces of catalysts as well as investigations into their roles in the mechanism of adsorption of OER intermediates have been reported, we still have a poor understanding of the dominant active sites formed during the OER. This review highlights current progress into the in situ electrochemical tuning with non-oxide catalysts (especially chalcogenides and pnictides) and offers a comprehensive summary of approaches for the enhancement of OER activity. We describe the non-oxide catalysts that have exhibited promising OER performance with strong in situ electrochemical tuning. We also discuss the preoxidation peak positions of the catalysts in alkaline electrolytes. Furthermore, we explore the probability of new active surface formation on non-oxide catalysts with modified OER mechanisms and the collections of available in situ and ex situ methods to identify the active sites in real-time. Finally, we discuss the challenges affecting the future detection of the active sites of the most promising OER catalysts.									62	1	0	0	4	0	63			2155-5435			WOS:000506725100053		
J	Clark, Chelsea A.; Reddy, C. Prakash; Xu, Hao; Heck, Kimberly N.; Luo, Guohua; Senftle, Thomas P.; Wong, Michael S.				; Wong, Michael/F-9286-2010	Senftle, Thomas/0000-0002-5889-5009; Wong, Michael/0000-0002-3652-3378			Mechanistic Insights into pH-Controlled Nitrite Reduction to Ammonia and Hydrazine over Rhodium								ACS CATALYSIS				10	1			494	509		10.1021/acscatal.9b03239				JAN 3 2020	2020	An unintended consequence of industrial nitrogen fixation through the Haber-Bosch process is nitrate (NO3-) and nitrite (NO2-) contamination of ocean, ground, and surface waters from fertilizer runoff. Transition-metal catalysts, particularly those based on Pd, are effective in removing NO3-/NO2- through reduction to N-2 or NH4+. Pd is regarded as the most effective metal for NO3-/NO2- reduction, and as such, few studies have thoroughly explored the performance of other transition metals as a function of varying reaction conditions. In this work, we investigated the NO2- reduction properties of alumina-supported Rh using Pd as a benchmark, where we varied the bulk solution pH to probe the effect of reaction conditions on the catalytic chemistry. Pd expectedly showed a high reduction activity (289 L/g-surface-metal/min) and a high N2 selectivity (>99% at 20% conversion) at low pH and near inactivity at high pH. Surprisingly, the Rh catalyst, while inactive at low pH, showed moderate activity (22 L/g-surface-metal/min) and high NH4+ selectivity (>90% at 20% conversion) at high pH. Hydrazine (N2H4) was also detected as a reaction intermediate when NH4+ was formed. Microkinetic models built with energetics from density functional theory reveal that Rh catalysts are poisoned by NO* at low pH because of the rapid dissociative adsorption of protonated nitrite (HNO2) under acidic conditions, which was confirmed by in aqua surface-enhanced Raman spectroscopy. NO* poisoning of the Rh surface lessens at increased solution pH because NO2- does not dissociate as readily compared to HNO2, which explains why Rh exhibits higher activity in basic solutions. The microkinetic models further elucidate the competition between N2H4 and NH3/NH4+ formation as a function of pH, where we find that hydrogen surface coverage dictates product selectivity. These results update the common view that only Pd-based catalysts are effective for NO2- reduction and suggest unexplored avenues for nitrogen chemistry.									23	0	0	0	3	0	23			2155-5435			WOS:000506725100054		
J	Saadun, Ali J.; Zichittella, Guido; Paunovic, Vladimir; Markaide-Aiastui, Bittor A.; Mitchell, Sharon; Perez-Ramirez, Javier				Zichittella, Guido/AAC-3500-2020; Perez-Ramirez, Javier/B-9260-2011	Zichittella, Guido/0000-0002-7062-8720; Perez-Ramirez, Javier/0000-0002-5805-7355			Epitaxially Directed Iridium Nanostructures on Titanium Dioxide for the Selective Hydrodechlorination of Dichloromethane								ACS CATALYSIS				10	1			528	542		10.1021/acscatal.9b04467				JAN 3 2020	2020	Dichloromethane (CH2Cl2) hydrodechlorination to chloromethane (CH3Cl) is a pivotal step toward the successful implementation of chlorine-mediated methane-to-liquid technologies. This study investigates the performance of various noble metals supported on different carriers to identify important parameters for the design of selective catalytic systems. Iridium emerges as the most active and selective metal, and the performance is shown to be strongly influenced by the choice of carrier. Specifically, when supported on TiO2-rutile (TiO2-r), a 2-fold increase in the reaction rate and unprecedented CH3Cl selectivity (<= 95%) are observed, outperforming carriers such as SiO2, ZrO2, Al2O3, CeO2, and MgO, as well as TiO2-anatase, which all exhibit comparable activity and selectivity patterns (<= 38% CH3Cl). Moreover, Ir/TiO2-r displays a lower deactivation rate (<= 2.5 times) with respect to other supported systems. Microscopy analysis reveals that the epitaxial growth of IrO2 on TiO2-r impacts the size and morphology of the metal nanostructures obtained upon reduction compared to those formed on other carriers. These epitaxially directed nanostructures suppress the undesired over-hydrogenation of CH3Cl to methane. Kinetic analyses evidence a lower reaction order with respect to H-2 pointing toward mechanistic differences as the origin of the enhanced performance. Finally, the higher stability of the epitaxially directed nanostructures derived from the stronger metal-support interaction is shown to impede sintering, the main deactivation mechanism over standard nanoparticle-based systems; instead, activity losses are linked to increased chlorine uptakes.									6	0	0	0	1	0	6			2155-5435			WOS:000506725100057		
J	Farias, Manuel J. S.; Cheuquepan, William; Tanaka, Auro A.; Feliu, Juan M.				Valenzuela, William Cheuquepan/AAN-9176-2020	cheuquepan, william/0000-0001-6741-1144			Identity of the Most and Least Active Sites for Activation of the Pathways for CO2 Formation from the Electro-oxidation of Methanol and Ethanol on Platinum								ACS CATALYSIS				10	1			543	555		10.1021/acscatal.9b04275				JAN 3 2020	2020	In the field of catalysis on solid surfaces, discrimination of the site-specific chemistry taking place on surfaces consisting of multiple types of sites is challenging, especially at electrified solid/liquid interfaces. In this study, site-specific chemical labeling on Pt stepped surfaces was achieved by attaching the (CO)-C-13 species exclusively on the top side of the (110) steps, while making all of the (111) sites available. The catalysts were then employed in a spectro-electrochemical study of the electro-oxidation of methanol and ethanol. The onset potentials for the formation of (CO2)-C-13 and (CO2)-C-12 revealed the existence of two channels of carbon dioxide formation, separated by about 0.22 V, on the same Pt surface. The active sites with lower overpotential requirement (or lower energy input) for activation of the reaction pathway of CO2 formation resided on the (111) terraces. On the other hand, the active sites with higher overpotential requirement (or higher energy input) for activation of the reaction pathway for electro-oxidation of (COads)-C-13 species to (CO2)-C-13 were at the top of the (110) steps. The findings revealed the identities of the most active sites and least active sites involved in the formation of CO2 during the electro-oxidation of alcohols. On Pt surfaces, the complex interplay involving the steps on the surface favors activation of the pathways for COads oxidation on the (111) terraces, rather than promoting reaction steps directly on the steps themselves.									12	1	0	0	1	0	12			2155-5435			WOS:000506725100058		
J	Liu, Jiawei; Wang, Chuan				Wang, Chuan/Q-9922-2016	Wang, Chuan/0000-0002-9219-1785			Zinc-Catalyzed Hydroxyl-Directed Regioselective Ring Opening of Aziridines in S(N)2 Reaction Pathway								ACS CATALYSIS				10	1			556	561		10.1021/acscatal.9b04823				JAN 3 2020	2020	In this protocol, a zinc-catalyzed catalytic regioselective ring opening of electronically and sterically unbiased 2,3-aziridinyl alcohols has been accomplished. The directing effect of the hydroxyl moiety enables the selective nucleophilic attack to the C-3 position of 2,3-aziridinyl alcohols with various aromatic amines and thiophenols as nucleophiles. This operationally simple reaction provides convenient access to a variety of amino alcohols and hydroxyl sulfides in excellent regiocontrol. Moreover, simple derivatization of the ring opening product establishes a general strategy to approach internal vicinal diamines in regioselective and diastereomerically pure form.									6	1	0	0	1	0	6			2155-5435			WOS:000506725100059		
